"","treat","age","education","black","hispanic","married","income.before1","income.before2","income.after","hsdegree"
"924",0,23,12,0,0,0,18613.035,23274.194,32953.303,1
"925",0,44,12,1,0,1,18613.035,23632.258,19210.445,1
"926",0,44,12,1,0,1,18613.035,23632.258,19210.445,1
"927",0,36,12,1,0,1,18613.035,25064.516,33692.166,1
"928",0,26,12,0,0,1,18677.69,18261.29,24973.579,1
"929",0,23,14,0,0,1,18722.754,21662.903,28076.805,1
"930",0,32,13,1,0,1,18808.961,14143.548,26599.078,1
"931",0,33,12,0,0,0,18808.961,16028.758,17502.194,1
"932",0,37,12,1,0,1,18808.961,16112.903,32509.985,1
"933",0,27,12,0,0,1,18808.961,17187.097,19505.991,1
"934",0,43,12,0,0,1,18808.961,17903.226,26155.76,1
"935",0,27,16,0,0,1,18808.961,17903.226,18471.582,1
"936",0,24,12,0,0,1,18808.961,17903.226,18323.81,1
"937",0,24,12,0,0,1,18808.961,18798.387,23052.535,1
"938",0,34,12,1,0,0,18848.147,30435.484,12560.676,1
"939",0,42,12,0,0,1,18879.495,17008.065,19210.445,1
"940",0,24,13,1,0,1,18881.454,16112.903,12560.676,1
"941",0,27,12,0,0,1,18924.558,11995.161,22165.899,1
"942",0,23,12,1,0,1,19004.888,13427.419,13299.539,1
"943",0,26,16,0,0,1,19004.888,16112.903,26599.078,1
"944",0,27,12,1,0,1,19004.888,19693.548,19210.445,1
"945",0,37,12,1,0,1,19004.888,25959.677,25860.215,1
"946",0,37,12,0,0,1,19016.644,20893.065,16993.856,1
"947",0,26,12,0,1,1,19055.829,0,13299.539,1
"948",0,23,12,0,0,1,19096.974,20683.597,16993.856,1
"949",0,26,13,0,0,1,19200.815,14680.645,18471.582,1
"950",0,27,16,0,0,1,19200.815,17688.387,0,1
"951",0,27,12,0,0,0,19200.815,19514.516,23643.625,1
"952",0,29,14,0,0,1,19200.815,21483.871,23052.535,1
"953",0,25,16,0,0,1,19200.815,22558.065,33396.621,1
"954",0,26,12,0,0,1,19263.511,13024.597,24627.791,1
"955",0,22,14,0,0,1,19279.185,17616.774,17289.401,1
"956",0,28,12,0,0,1,19298.778,0,29554.531,1
"957",0,46,12,0,0,1,19394.782,19201.21,20431.048,1
"958",0,33,17,0,0,0,19396.741,0,1539.7911,1
"959",0,23,12,0,0,1,19396.741,12532.258,25121.352,1
"960",0,23,12,0,0,1,19396.741,12532.258,0,1
"961",0,23,13,0,0,1,19396.741,17903.226,31032.258,1
"962",0,26,16,0,0,1,19396.741,25780.645,25564.67,1
"963",0,24,16,1,0,0,19494.705,15217.742,23643.625,1
"964",0,37,12,1,0,1,19586.79,12030.968,14777.266,1
"965",0,50,16,0,0,0,19592.668,0,23643.625,1
"966",0,26,13,0,0,1,19592.668,0,23643.625,1
"967",0,21,12,1,0,0,19592.668,716.12903,22165.899,1
"968",0,25,12,1,0,1,19592.668,5370.9677,24642.568,1
"969",0,24,13,1,0,1,19592.668,11637.097,18442.028,1
"970",0,24,12,1,0,0,19592.668,11995.161,19210.445,1
"971",0,32,14,1,0,1,19592.668,12335.323,14777.266,1
"972",0,27,16,0,0,1,19592.668,12532.258,17720.897,1
"973",0,21,12,0,1,1,19592.668,12532.258,17732.719,1
"974",0,24,16,0,0,1,19592.668,12890.323,31032.258,1
"975",0,45,14,0,0,1,19592.668,13606.452,17732.719,1
"976",0,38,12,0,0,1,19592.668,13964.516,16286.025,1
"977",0,27,15,0,0,1,19592.668,14859.677,23643.625,1
"978",0,20,12,1,0,1,19592.668,16709.081,12708.449,1
"979",0,23,12,1,0,1,19592.668,17008.065,22165.899,1
"980",0,33,12,0,0,1,19592.668,17008.065,25014.955,1
"981",0,24,13,0,0,1,19592.668,17187.097,22313.671,1
"982",0,44,12,0,0,1,19592.668,17187.097,15368.356,1
"983",0,34,12,1,0,1,19592.668,17366.129,19210.445,1
"984",0,23,12,1,0,1,19592.668,17366.129,14777.266,1
"985",0,27,12,1,0,1,19592.668,17724.194,25121.352,1
"986",0,25,16,0,0,1,19592.668,17903.226,25712.442,1
"987",0,22,12,0,0,1,19592.668,17903.226,23643.625,1
"988",0,24,16,0,0,0,19592.668,17903.226,16993.856,1
"989",0,23,12,0,0,1,19592.668,17903.226,16254.992,1
"990",0,31,16,0,0,1,19592.668,17903.226,17732.719,1
"991",0,23,12,1,0,1,19592.668,17903.226,26599.078,1
"992",0,27,12,0,0,1,19592.668,18082.258,32657.757,1
"993",0,20,12,1,0,1,19592.668,18619.355,23643.625,1
"994",0,20,12,0,0,1,19592.668,18798.387,17732.719,1
"995",0,52,15,0,0,1,19592.668,18798.387,17437.174,1
"996",0,33,16,0,0,1,19592.668,19335.484,26599.078,1
"997",0,40,12,0,0,1,19592.668,19335.484,21279.263,1
"998",0,31,12,1,0,1,19592.668,19466.177,20259.631,1
"999",0,35,12,0,0,1,19592.668,19693.548,22535.33,1
"1000",0,33,12,0,0,0,19592.668,19693.548,13299.539,1
"1001",0,22,12,0,0,1,19592.668,19693.548,17732.719,1
"1002",0,29,16,1,0,1,19592.668,20588.71,42854.071,1
"1003",0,26,12,0,0,1,19592.668,21125.806,21982.661,1
"1004",0,23,12,0,0,1,19592.668,21215.323,24884.916,1
"1005",0,30,12,0,0,1,19592.668,21483.871,23348.08,1
"1006",0,43,12,0,0,1,19592.668,21483.871,22165.899,1
"1007",0,43,12,0,0,1,19592.668,21483.871,22165.899,1
"1008",0,31,12,0,0,1,19592.668,21483.871,25121.352,1
"1009",0,23,12,0,0,1,19592.668,21483.871,20688.172,1
"1010",0,23,13,0,0,1,19592.668,21483.871,21279.263,1
"1011",0,28,16,0,0,1,19592.668,21483.871,32509.985,1
"1012",0,30,12,0,0,1,19592.668,21483.871,29554.531,1
"1013",0,53,12,1,0,1,19592.668,21483.871,23643.625,1
"1014",0,32,12,0,0,1,19592.668,21483.871,29554.531,1
"1015",0,43,12,0,0,1,19592.668,21739.887,29338.783,1
"1016",0,43,12,0,0,1,19592.668,21739.887,29338.783,1
"1017",0,37,17,0,0,0,19592.668,23005.645,22165.899,1
"1018",0,23,12,1,0,1,19592.668,23274.194,21427.035,1
"1019",0,28,12,1,0,1,19592.668,24169.355,25860.215,1
"1020",0,27,14,1,0,0,19592.668,25064.516,28815.668,1
"1021",0,46,12,0,0,0,19592.668,25064.516,29554.531,1
"1022",0,30,12,1,0,1,19592.668,26854.839,25897.158,1
"1023",0,35,17,0,0,1,19592.668,44758.065,36943.164,1
"1024",0,26,15,0,0,1,19596.587,19335.484,23643.625,1
"1025",0,25,12,0,0,1,19641.65,8736.7742,23643.625,1
"1026",0,24,12,0,0,1,19706.305,6624.1935,25121.352,1
"1027",0,22,14,0,0,1,19727.857,20141.129,22284.117,1
"1028",0,27,13,0,0,1,19735.695,20051.613,36943.164,1
"1029",0,36,12,1,0,1,19749.409,25064.516,23643.625,1
"1030",0,35,13,0,0,1,19788.595,21269.032,14777.266,1
"1031",0,34,12,1,0,1,19788.595,23274.194,31032.258,1
"1032",0,28,14,0,0,1,19984.521,12532.258,31032.258,1
"1033",0,18,12,0,0,1,19984.521,23274.194,26599.078,1
"1034",0,21,12,0,0,1,20068.77,21215.323,56892.473,1
"1035",0,28,16,1,0,1,20082.485,19335.484,21279.263,1
"1036",0,24,14,0,0,1,20141.263,0,0,1
"1037",0,30,12,0,0,1,20180.448,15754.839,33987.711,1
"1038",0,42,12,0,0,1,20180.448,17455.645,0,1
"1039",0,24,12,0,0,1,20180.448,19693.548,29554.531,1
"1040",0,40,12,0,0,1,20180.448,19693.548,17732.719,1
"1041",0,25,17,0,0,1,20180.448,21036.29,22904.762,1
"1042",0,27,17,0,0,1,20180.448,21578.758,28520.123,1
"1043",0,24,16,0,0,1,20200.041,17903.226,42854.071,1
"1044",0,25,16,1,0,0,20233.348,19335.484,23052.535,1
"1045",0,53,16,0,0,1,20343.067,20112.484,19930.098,1
"1046",0,28,12,0,0,1,20376.375,17903.226,32509.985,1
"1047",0,20,12,0,0,1,20376.375,18655.161,16993.856,1
"1048",0,26,12,0,0,1,20376.375,20946.774,22165.899,1
"1049",0,33,12,0,0,1,20503.727,21483.871,20688.172,1
"1050",0,24,14,0,0,0,20572.301,11637.097,12412.903,1
"1051",0,38,12,1,0,0,20572.301,14322.581,16254.992,1
"1052",0,27,12,0,0,1,20572.301,17545.161,24530.261,1
"1053",0,27,16,0,0,1,20572.301,18619.355,88663.594,1
"1054",0,31,13,0,0,1,20572.301,18798.387,29554.531,1
"1055",0,26,15,0,0,1,20572.301,18798.387,23643.625,1
"1056",0,28,16,0,0,1,20572.301,18798.387,22165.899,1
"1057",0,26,17,0,0,1,20572.301,18977.419,35465.438,1
"1058",0,52,12,0,0,1,20572.301,18977.419,20688.172,1
"1059",0,25,12,0,0,1,20572.301,20588.71,22461.444,1
"1060",0,24,12,0,0,1,20572.301,20767.742,22165.899,1
"1061",0,41,12,0,0,1,20572.301,21483.871,25310.501,1
"1062",0,40,12,0,0,1,20572.301,24772.694,32586.826,1
"1063",0,40,12,0,0,1,20572.301,24772.694,32586.826,1
"1064",0,32,13,0,0,1,20572.301,25064.516,7388.6329,1
"1065",0,24,12,1,0,1,20572.301,25959.677,31032.258,1
"1066",0,46,12,1,0,1,20572.301,32225.806,7882.1935,1
"1067",0,31,13,0,0,1,20572.301,33658.065,31032.258,1
"1068",0,25,15,0,0,0,20738.839,21483.871,39011.982,1
"1069",0,29,12,0,0,1,20768.228,0,44331.797,1
"1070",0,25,14,0,0,0,20768.228,14322.581,17437.174,1
"1071",0,42,16,0,0,1,20768.228,19693.548,22165.899,1
"1072",0,24,12,0,0,1,20768.228,23274.194,27485.714,1
"1073",0,25,14,1,0,1,20768.228,23274.194,26303.533,1
"1074",0,44,12,0,0,1,20895.58,12174.194,20963.029,1
"1075",0,27,12,0,0,0,20964.155,18440.323,23348.08,1
"1076",0,28,14,0,0,1,20964.155,20588.71,28446.237,1
"1077",0,33,16,0,0,1,20964.155,21483.871,22018.126,1
"1078",0,25,16,0,0,1,20964.155,24706.452,26229.647,1
"1079",0,26,12,1,0,1,21116.978,22379.032,25121.352,1
"1080",0,39,12,0,0,1,21138.53,20366.71,15049.167,1
"1081",0,31,14,0,0,1,21140.489,20141.129,19653.763,1
"1082",0,31,14,0,0,1,21140.489,20141.129,19653.763,1
"1083",0,23,13,1,0,1,21160.081,17903.226,23643.625,1
"1084",0,42,12,0,0,1,21160.081,21483.871,12232.621,1
"1085",0,36,14,0,0,1,21160.081,23460.387,0,1
"1086",0,26,12,0,0,1,21160.081,24169.355,21279.263,1
"1087",0,46,17,0,0,0,21258.045,24094.161,24787.386,1
"1088",0,31,12,0,0,1,21356.008,15038.71,35465.438,1
"1089",0,27,12,1,0,1,21356.008,20588.71,21722.581,1
"1090",0,25,12,0,1,1,21512.749,26586.29,25558.759,1
"1091",0,42,16,0,0,1,21551.935,0,41376.344,1
"1092",0,28,12,0,0,1,21551.935,8366.1774,0,1
"1093",0,28,12,0,0,1,21551.935,10562.903,21722.581,1
"1094",0,27,13,0,0,1,21551.935,14322.581,16254.992,1
"1095",0,35,12,1,0,1,21551.935,14322.581,15638.78,1
"1096",0,35,12,1,0,1,21551.935,14322.581,15638.78,1
"1097",0,26,12,0,0,1,21551.935,15217.742,26599.078,1
"1098",0,19,12,0,0,1,21551.935,15754.839,19210.445,1
"1099",0,29,12,0,0,1,21551.935,17008.065,20688.172,1
"1100",0,34,12,1,0,1,21551.935,17903.226,25121.352,1
"1101",0,28,16,0,0,1,21551.935,18619.355,44331.797,1
"1102",0,31,16,0,0,1,21551.935,18798.387,23348.08,1
"1103",0,37,15,1,0,0,21551.935,19210.161,17732.719,1
"1104",0,40,12,0,0,1,21551.935,19693.548,31032.258,1
"1105",0,37,12,0,0,1,21551.935,19693.548,44331.797,1
"1106",0,48,12,0,0,1,21551.935,20230.645,0,1
"1107",0,43,12,0,0,1,21551.935,20588.71,19210.445,1
"1108",0,26,16,0,0,1,21551.935,20588.71,28815.668,1
"1109",0,29,12,0,0,1,21551.935,20588.71,19949.309,1
"1110",0,27,12,0,0,1,21551.935,21120.435,23052.535,1
"1111",0,22,14,0,0,1,21551.935,21483.871,23200.307,1
"1112",0,23,12,0,0,1,21551.935,21483.871,26599.078,1
"1113",0,21,12,0,0,1,21551.935,21483.871,12534.077,1
"1114",0,36,12,0,0,1,21551.935,21483.871,23643.625,1
"1115",0,26,16,0,0,1,21551.935,21483.871,29492.467,1
"1116",0,33,12,0,0,1,21551.935,21483.871,21427.035,1
"1117",0,37,12,0,0,1,21551.935,22379.032,24382.488,1
"1118",0,29,16,0,0,0,21551.935,22737.097,33248.848,1
"1119",0,25,14,0,0,1,21551.935,22916.129,31505.131,1
"1120",0,27,16,0,0,1,21551.935,23274.194,27633.487,1
"1121",0,41,17,0,0,1,21551.935,23274.194,22904.762,1
"1122",0,29,16,0,0,1,21551.935,23274.194,23643.625,1
"1123",0,34,14,0,0,1,21551.935,23274.194,22165.899,1
"1124",0,45,12,0,0,1,21551.935,23632.258,26633.066,1
"1125",0,41,12,1,0,1,21551.935,24885.484,21427.035,1
"1126",0,35,13,1,0,1,21551.935,25959.677,26423.229,1
"1127",0,23,12,0,0,1,21551.935,25959.677,58665.745,1
"1128",0,43,17,0,0,0,21551.935,25959.677,36943.164,1
"1129",0,21,12,0,0,1,21551.935,26138.71,38420.891,1
"1130",0,22,12,0,0,1,21551.935,26765.323,35465.438,1
"1131",0,25,17,0,0,1,21551.935,31151.613,53937.02,1
"1132",0,23,16,0,0,1,21551.935,35806.452,44331.797,1
"1133",0,28,14,0,0,1,21649.898,26854.839,22165.899,1
"1134",0,44,13,0,0,1,21679.287,21918.919,22165.899,1
"1135",0,23,12,0,0,0,21747.862,11413.306,2216.5899,1
"1136",0,39,14,0,0,1,21747.862,21841.935,18619.355,1
"1137",0,23,12,0,0,1,21865.418,21483.871,25121.352,1
"1138",0,24,14,1,0,1,21869.336,26353.548,18767.127,1
"1139",0,24,13,0,1,1,21922.236,24742.258,35317.665,1
"1140",0,51,12,0,0,1,21943.788,19156.452,24382.488,1
"1141",0,34,12,0,0,1,21943.788,20409.677,21131.49,1
"1142",0,27,12,0,0,1,21943.788,20588.71,18323.81,1
"1143",0,29,17,0,0,1,21943.788,21752.419,22165.899,1
"1144",0,26,14,1,0,1,21943.788,25959.677,36943.164,1
"1145",0,26,13,0,1,1,21953.585,5671.7419,25860.215,1
"1146",0,23,14,0,0,0,22139.715,18798.387,41376.344,1
"1147",0,46,12,0,0,1,22139.715,22622.516,23643.625,1
"1148",0,27,12,0,0,0,22139.715,25422.581,61768.971,1
"1149",0,30,17,1,0,1,22139.715,27929.032,33248.848,1
"1150",0,25,12,1,0,1,22139.715,33300,29554.531,1
"1151",0,27,14,0,0,1,22218.086,23306.419,26599.078,1
"1152",0,27,17,0,0,1,22237.678,22379.032,14777.266,1
"1153",0,50,12,0,0,1,22306.253,27544.113,26876.891,1
"1154",0,50,12,0,0,1,22306.253,27544.113,26876.891,1
"1155",0,50,12,0,0,1,22306.253,27544.113,26876.891,1
"1156",0,48,12,0,0,1,22321.927,23881.113,25399.164,1
"1157",0,24,16,0,0,1,22335.642,22880.323,29037.327,1
"1158",0,25,12,0,1,1,22335.642,24169.355,31032.258,1
"1159",0,37,12,0,0,1,22441.442,16385.032,23269.76,1
"1160",0,37,12,0,0,1,22441.442,16385.032,23269.76,1
"1161",0,29,12,1,0,1,22531.568,18619.355,23643.625,1
"1162",0,27,15,0,0,1,22531.568,20588.71,35465.438,1
"1163",0,41,12,0,1,1,22531.568,20946.774,22165.899,1
"1164",0,29,12,0,0,1,22531.568,21483.871,22165.899,1
"1165",0,27,16,0,0,1,22531.568,21483.871,23643.625,1
"1166",0,44,12,0,0,1,22531.568,22379.032,23643.625,1
"1167",0,26,13,0,0,1,22531.568,22379.032,37238.71,1
"1168",0,34,12,0,0,1,22531.568,22379.032,26599.078,1
"1169",0,20,12,0,0,1,22531.568,23274.194,24382.488,1
"1170",0,43,14,0,0,1,22531.568,23274.194,28520.123,1
"1171",0,47,12,0,1,1,22531.568,25028.71,25564.67,1
"1172",0,31,12,0,0,1,22531.568,25064.516,29554.531,1
"1173",0,33,12,0,0,1,22531.568,26496.774,24973.579,1
"1174",0,24,12,1,0,0,22531.568,26854.839,29554.531,1
"1175",0,27,16,0,0,0,22531.568,30435.484,42854.071,1
"1176",0,23,14,0,0,1,22531.568,33658.065,26599.078,1
"1177",0,27,17,0,0,1,22594.265,18261.29,28815.668,1
"1178",0,50,16,0,0,0,22629.532,19693.548,17732.719,1
"1179",0,22,14,0,0,1,22682.432,24706.452,20688.172,1
"1180",0,31,12,1,0,1,22727.495,1503.871,27781.26,1
"1181",0,34,12,0,0,1,22727.495,18619.355,20688.172,1
"1182",0,28,12,0,0,1,22727.495,20051.613,22904.762,1
"1183",0,26,12,0,0,1,22727.495,21483.871,26599.078,1
"1184",0,46,12,0,0,1,22727.495,21841.935,22904.762,1
"1185",0,27,17,0,0,1,22727.495,22379.032,24086.943,1
"1186",0,47,13,0,0,1,22727.495,22558.065,24382.488,1
"1187",0,29,17,0,0,1,22923.422,21483.871,27042.396,1
"1188",0,24,16,0,0,0,22923.422,22379.032,26451.306,1
"1189",0,30,16,0,0,1,22923.422,23274.194,28076.805,1
"1190",0,23,12,0,0,1,22982.2,24033.29,14777.266,1
"1191",0,27,15,0,0,1,23119.348,0,0,1
"1192",0,25,12,0,0,1,23119.348,24074.468,25195.238,1
"1193",0,26,12,0,0,1,23315.275,26767.113,27633.487,1
"1194",0,26,12,0,0,1,23511.202,0,0,1
"1195",0,25,12,0,0,1,23511.202,11279.032,21279.263,1
"1196",0,32,12,0,0,1,23511.202,13785.484,31032.258,1
"1197",0,32,12,0,1,1,23511.202,13964.516,66497.696,1
"1198",0,50,16,0,0,0,23511.202,14322.581,39973.982,1
"1199",0,25,13,0,0,0,23511.202,14322.581,20850.722,1
"1200",0,33,12,1,0,1,23511.202,14322.581,23643.625,1
"1201",0,27,12,0,0,1,23511.202,15038.71,12738.003,1
"1202",0,28,16,1,0,1,23511.202,16112.903,22018.126,1
"1203",0,28,12,0,0,1,23511.202,16112.903,0,1
"1204",0,38,12,0,0,1,23511.202,16112.903,30293.395,1
"1205",0,31,12,0,0,1,23511.202,17903.226,22165.899,1
"1206",0,28,12,0,0,1,23511.202,18798.387,36943.164,1
"1207",0,43,12,1,0,1,23511.202,19421.419,13559.619,1
"1208",0,37,17,1,0,1,23511.202,19693.548,76841.782,1
"1209",0,37,17,1,0,1,23511.202,19693.548,76841.782,1
"1210",0,23,12,0,0,1,23511.202,19854.677,18914.9,1
"1211",0,55,12,0,0,1,23511.202,20588.71,22165.899,1
"1212",0,34,17,0,0,1,23511.202,20588.71,23421.966,1
"1213",0,28,17,0,0,1,23511.202,20946.774,69453.149,1
"1214",0,31,14,0,0,1,23511.202,21483.871,27830.025,1
"1215",0,28,12,0,0,1,23511.202,21483.871,23643.625,1
"1216",0,25,12,0,1,1,23511.202,21483.871,25121.352,1
"1217",0,54,15,0,0,1,23511.202,21483.871,59109.063,1
"1218",0,42,12,1,0,0,23511.202,21483.871,22165.899,1
"1219",0,35,12,0,0,1,23511.202,21483.871,29554.531,1
"1220",0,27,13,0,0,0,23511.202,21483.871,22165.899,1
"1221",0,45,12,0,0,1,23511.202,21483.871,0,1
"1222",0,26,12,1,0,1,23511.202,21483.871,31623.349,1
"1223",0,28,16,0,0,1,23511.202,21483.871,11821.813,1
"1224",0,30,16,0,0,1,23511.202,21483.871,22165.899,1
"1225",0,24,12,0,1,1,23511.202,21483.871,23052.535,1
"1226",0,26,14,0,0,1,23511.202,22020.968,22165.899,1
"1227",0,35,14,0,0,1,23511.202,22379.032,22165.899,1
"1228",0,42,17,0,0,1,23511.202,22379.032,0,1
"1229",0,42,17,0,0,1,23511.202,22379.032,0,1
"1230",0,28,16,0,0,1,23511.202,22379.032,27337.942,1
"1231",0,28,12,0,0,1,23511.202,22379.032,29554.531,1
"1232",0,27,14,0,0,1,23511.202,22558.065,23531.318,1
"1233",0,35,16,0,0,1,23511.202,22737.097,21834.888,1
"1234",0,55,12,0,0,1,23511.202,22916.129,17732.719,1
"1235",0,36,14,0,0,1,23511.202,23274.194,33248.848,1
"1236",0,42,16,0,1,1,23511.202,23274.194,29554.531,1
"1237",0,22,12,0,0,1,23511.202,23274.194,26155.76,1
"1238",0,33,12,1,0,1,23511.202,23274.194,36943.164,1
"1239",0,38,12,0,0,1,23511.202,23274.194,25121.352,1
"1240",0,48,16,0,0,1,23511.202,23274.194,39898.618,1
"1241",0,48,16,0,0,1,23511.202,23274.194,39898.618,1
"1242",0,25,13,0,0,1,23511.202,23456.806,26007.988,1
"1243",0,23,14,0,0,1,23511.202,24169.355,31032.258,1
"1244",0,31,16,0,0,1,23511.202,24706.452,28963.441,1
"1245",0,26,12,0,0,1,23511.202,24885.484,26599.078,1
"1246",0,32,12,0,0,1,23511.202,25064.516,26599.078,1
"1247",0,29,13,0,0,1,23511.202,25064.516,0,1
"1248",0,29,13,0,0,1,23511.202,25064.516,0,1
"1249",0,30,16,0,0,1,23511.202,25243.548,27042.396,1
"1250",0,47,14,1,0,1,23511.202,25565.806,23974.636,1
"1251",0,51,12,1,0,1,23511.202,25601.613,25121.352,1
"1252",0,26,14,0,0,1,23511.202,25780.645,31032.258,1
"1253",0,32,16,0,0,1,23511.202,25959.677,35465.438,1
"1254",0,35,14,0,0,1,23511.202,26496.774,29554.531,1
"1255",0,35,14,0,0,1,23511.202,26496.774,29554.531,1
"1256",0,54,12,0,0,1,23511.202,26854.839,2049.6068,1
"1257",0,55,12,0,0,1,23511.202,26854.839,26599.078,1
"1258",0,55,12,0,0,1,23511.202,26854.839,26599.078,1
"1259",0,38,12,0,0,1,23511.202,26854.839,29554.531,1
"1260",0,25,12,0,0,0,23511.202,26854.839,18176.037,1
"1261",0,30,12,0,0,1,23511.202,28645.161,32509.985,1
"1262",0,25,17,0,0,1,23511.202,29003.226,28076.805,1
"1263",0,39,12,0,0,0,23511.202,31509.677,15516.129,1
"1264",0,28,14,0,0,1,23511.202,32225.806,36943.164,1
"1265",0,47,12,1,0,1,23511.202,32225.806,17732.719,1
"1266",0,39,17,0,0,1,23511.202,35448.387,32509.985,1
"1267",0,49,12,0,0,1,23511.202,35806.452,23643.625,1
"1268",0,21,12,0,0,1,23511.202,50129.032,0,1
"1269",0,31,14,0,0,1,23707.128,20767.742,23939.171,1
"1270",0,27,12,0,0,1,23707.128,21483.871,33987.711,1
"1271",0,37,12,0,0,1,23707.128,22200,22904.762,1
"1272",0,51,12,0,0,1,23707.128,22379.032,19411.416,1
"1273",0,29,12,0,0,1,23707.128,26854.839,28076.805,1
"1274",0,27,14,0,0,1,23707.128,29540.323,23200.307,1
"1275",0,24,13,0,0,1,23903.055,1790.3226,449.22888,1
"1276",0,32,12,0,0,1,23903.055,24812.081,12412.903,1
"1277",0,31,17,0,0,1,23903.055,25601.613,27042.396,1
"1278",0,46,12,0,0,0,23918.729,12532.258,0,1
"1279",0,40,15,0,1,1,24001.018,23274.194,26599.078,1
"1280",0,27,16,0,0,1,24098.982,7161.2903,36204.301,1
"1281",0,27,17,0,0,1,24098.982,22200,25860.215,1
"1282",0,28,14,0,0,1,24098.982,22379.032,27337.942,1
"1283",0,29,17,0,0,1,24098.982,24527.419,23643.625,1
"1284",0,36,13,0,0,1,24098.982,25064.516,25564.67,1
"1285",0,23,12,0,0,1,24098.982,26854.839,17437.174,1
"1286",0,28,12,0,0,1,24294.908,18261.29,21427.035,1
"1287",0,28,12,0,0,1,24383.075,15217.742,19210.445,1
"1288",0,34,12,0,0,1,24486.916,22200,22904.762,1
"1289",0,41,12,0,0,1,24490.835,14322.581,22165.899,1
"1290",0,25,13,0,0,1,24490.835,18261.29,0,1
"1291",0,45,12,0,0,1,24490.835,21483.871,10639.631,1
"1292",0,45,12,1,0,1,24490.835,21483.871,28076.805,1
"1293",0,41,12,0,0,1,24490.835,21483.871,33987.711,1
"1294",0,35,16,0,0,0,24490.835,21841.935,24825.806,1
"1295",0,35,13,1,0,1,24490.835,23274.194,25121.352,1
"1296",0,29,16,0,0,1,24490.835,23453.226,25860.215,1
"1297",0,28,13,0,0,1,24490.835,23868.581,23495.853,1
"1298",0,35,13,0,0,1,24490.835,23990.323,22165.899,1
"1299",0,35,16,0,0,1,24490.835,24169.355,25638.556,1
"1300",0,30,12,0,0,1,24490.835,25064.516,29554.531,1
"1301",0,29,12,0,0,1,24490.835,25064.516,28076.805,1
"1302",0,26,14,1,0,1,24490.835,25717.984,26643.41,1
"1303",0,28,16,0,0,1,24490.835,26460.968,45809.524,1
"1304",0,30,16,0,0,1,24490.835,26854.839,38420.891,1
"1305",0,26,17,0,0,0,24490.835,26854.839,29702.304,1
"1306",0,22,13,0,0,1,24490.835,26854.839,39159.754,1
"1307",0,22,12,0,0,1,24490.835,26854.839,25121.352,1
"1308",0,26,16,0,0,0,24490.835,27750,9605.2227,1
"1309",0,43,12,1,0,1,24490.835,29355.919,35465.438,1
"1310",0,43,13,1,0,1,24490.835,34016.129,39898.618,1
"1311",0,48,16,0,0,1,24663.251,18082.258,25121.352,1
"1312",0,45,12,0,0,1,24686.762,15217.742,27929.032,1
"1313",0,27,12,1,0,1,24686.762,22558.065,22609.217,1
"1314",0,44,17,0,0,1,24686.762,23274.194,23348.08,1
"1315",0,26,16,0,0,1,24686.762,25422.581,29554.531,1
"1316",0,54,16,0,0,1,24686.762,26854.839,26451.306,1
"1317",0,54,16,0,0,1,24686.762,26854.839,26451.306,1
"1318",0,54,16,0,0,1,24686.762,26854.839,26451.306,1
"1319",0,29,12,0,0,1,24686.762,27750,24382.488,1
"1320",0,22,12,0,0,1,24765.132,21594.871,34320.2,1
"1321",0,39,17,0,0,1,24823.91,25064.516,27061.607,1
"1322",0,35,16,0,0,1,24882.688,24527.419,36943.164,1
"1323",0,44,12,0,0,1,24882.688,27929.032,25121.352,1
"1324",0,32,16,0,0,1,24980.652,25064.516,26599.078,1
"1325",0,27,17,0,0,1,25078.615,19693.548,24530.261,1
"1326",0,27,17,0,0,1,25078.615,19693.548,24530.261,1
"1327",0,26,12,0,0,1,25078.615,23274.194,26599.078,1
"1328",0,46,12,0,0,1,25078.615,24169.355,26780.839,1
"1329",0,25,16,0,0,0,25078.615,25601.613,30145.622,1
"1330",0,35,12,0,0,1,25078.615,26854.839,29554.531,1
"1331",0,33,16,0,0,1,25078.615,26854.839,24448.986,1
"1332",0,26,16,0,0,1,25078.615,30793.548,36943.164,1
"1333",0,26,12,1,0,1,25088.411,23274.194,29554.531,1
"1334",0,20,12,0,0,1,25294.134,18798.387,25121.352,1
"1335",0,49,12,0,0,1,25470.468,17953.355,20244.854,1
"1336",0,25,13,0,0,1,25470.468,18798.387,23643.625,1
"1337",0,28,12,1,0,0,25470.468,19693.548,26599.078,1
"1338",0,28,13,0,0,1,25470.468,19693.548,26599.078,1
"1339",0,35,12,1,0,1,25470.468,21483.871,26599.078,1
"1340",0,27,12,0,0,0,25470.468,21483.871,25121.352,1
"1341",0,44,12,0,0,1,25470.468,21483.871,25634.123,1
"1342",0,23,12,0,1,1,25470.468,21483.871,32509.985,1
"1343",0,32,12,1,0,1,25470.468,22379.032,31771.121,1
"1344",0,24,12,0,0,1,25470.468,22737.097,25121.352,1
"1345",0,27,12,0,0,1,25470.468,23095.161,31032.258,1
"1346",0,46,12,0,0,1,25470.468,23274.194,29554.531,1
"1347",0,31,12,0,0,1,25470.468,23274.194,22165.899,1
"1348",0,27,15,1,0,0,25470.468,24169.355,29554.531,1
"1349",0,51,16,0,0,0,25470.468,24169.355,12708.449,1
"1350",0,43,12,1,0,1,25470.468,25064.516,25121.352,1
